Время,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-14 20:55,28,14.32,49,65
2023-03-14 20:55,42,17.14,51,62
2023-03-14 20:50,35,27.31,40,53
2023-03-14 20:50,41,16.65,54,65
2023-03-14 20:45,35,24.30,50,63
2023-03-14 20:45,53,46.18,56,67
2023-03-14 20:40,81,44.57,43,56
2023-03-14 20:40,55,54.85,51,62
2023-03-14 20:35,28,20.00,52,68
2023-03-14 20:35,44,22.23,49,67
2023-03-14 20:30,60,28.08,44,53
2023-03-14 20:30,51,49.26,55,63
2023-03-14 20:25,41,26.81,41,51
2023-03-14 20:25,38,16.76,53,64
2023-03-14 20:20,55,29.57,47,58
2023-03-14 20:20,55,51.95,51,66
2023-03-14 20:15,36,33.24,46,63
2023-03-14 20:15,45,39.88,55,67
2023-03-14 20:10,36,19.54,43,60
2023-03-14 20:10,48,42.26,54,69
2023-03-14 20:05,34,17.34,40,55
2023-03-14 20:05,32,29.50,45,67
2023-03-14 20:00,42,12.45,44,55
2023-03-14 20:00,59,36.64,51,62
2023-03-14 19:55,43,20.10,46,62
2023-03-14 19:55,51,24.57,50,63
2023-03-14 19:50,45,12.06,47,58
2023-03-14 19:50,43,39.61,56,65
2023-03-14 19:45,41,22.55,42,53
2023-03-14 19:45,40,28.82,54,63
2023-03-14 19:40,51,33.93,43,52
2023-03-14 19:40,54,27.27,54,62
2023-03-14 19:35,44,22.92,42,50
2023-03-14 19:35,41,17.26,54,65
2023-03-14 19:30,45,14.44,42,54
2023-03-14 19:30,49,18.75,58,67
2023-03-14 19:25,46,15.95,38,45
2023-03-14 19:25,39,19.63,49,59
2023-03-14 19:20,48,18.85,42,53
2023-03-14 19:20,35,18.45,55,64
2023-03-14 19:15,41,14.95,43,54
2023-03-14 19:15,38,19.65,55,66
2023-03-14 19:10,59,31.58,41,55
2023-03-14 19:10,44,33.44,54,63
2023-03-14 19:05,53,22.50,42,53
2023-03-14 19:05,32,32.97,56,67
2023-03-14 19:00,36,11.47,52,64
2023-03-14 19:00,41,19.73,58,68
2023-03-14 18:55,100,37.22,41,54
2023-03-14 18:55,45,29.24,57,63
2023-03-14 18:50,60,33.33,38,48
2023-03-14 18:50,31,32.61,59,68
2023-03-14 18:45,58,23.39,42,50
2023-03-14 18:45,34,35.12,54,63
2023-03-14 18:40,77,33.39,39,47
2023-03-14 18:40,45,51.63,51,61
2023-03-14 18:35,84,68.55,31,42
2023-03-14 18:35,44,49.18,45,55
2023-03-14 18:30,64,41.71,36,52
2023-03-14 18:30,40,34.16,57,63
2023-03-14 18:25,40,35.52,42,50
2023-03-14 18:25,32,25.87,58,70
2023-03-14 18:20,58,35.06,41,51
2023-03-14 18:20,47,31.65,52,62
2023-03-14 18:15,56,45.60,34,43
2023-03-14 18:15,34,33.00,46,52
2023-03-14 18:10,71,44.81,33,43
2023-03-14 18:10,50,48.46,52,61
2023-03-14 18:05,131,49.22,35,46
2023-03-14 18:05,55,40.74,47,56
2023-03-14 18:00,79,68.02,25,33
2023-03-14 18:00,59,53.40,39,55
2023-03-14 17:55,57,21.65,40,49
2023-03-14 17:55,45,29.59,48,57
2023-03-14 17:50,95,72.98,28,35
2023-03-14 17:50,68,75.42,33,46
2023-03-14 17:45,94,62.29,24,32
2023-03-14 17:45,38,57.73,32,43
2023-03-14 17:40,84,53.70,30,40
2023-03-14 17:40,49,69.45,43,57
2023-03-14 17:35,66,58.18,38,46
2023-03-14 17:35,54,50.04,44,57
2023-03-14 17:30,65,58.66,32,42
2023-03-14 17:30,68,47.50,51,63
2023-03-14 17:25,66,65.98,37,48
2023-03-14 17:25,61,53.40,42,53
2023-03-14 17:20,68,56.89,38,51
2023-03-14 17:20,64,36.28,51,61
2023-03-14 17:15,73,65.33,33,45
2023-03-14 17:15,61,44.82,41,54
2023-03-14 17:10,67,44.82,35,44
2023-03-14 17:10,61,32.46,47,60
2023-03-14 17:05,51,33.34,44,52
2023-03-14 17:05,54,38.67,51,57
2023-03-14 17:00,61,25.70,41,52
2023-03-14 17:00,55,21.13,54,65
2023-03-14 16:55,37,25.06,48,67
2023-03-14 16:55,44,17.55,58,68
2023-03-14 16:50,65,24.06,47,59
2023-03-14 16:50,54,30.39,52,63
2023-03-14 16:45,66,42.96,42,51
2023-03-14 16:45,58,41.34,53,61
2023-03-14 16:40,87,36.47,45,58
2023-03-14 16:40,60,26.91,52,60
2023-03-14 16:35,51,27.61,40,49
2023-03-14 16:35,66,36.13,51,58
2023-03-14 16:30,57,34.69,42,55
2023-03-14 16:30,71,52.56,53,62
2023-03-14 16:25,57,42.25,46,59
2023-03-14 16:25,61,50.93,50,58
2023-03-14 16:20,64,36.74,42,53
2023-03-14 16:20,67,31.45,51,65
2023-03-14 16:15,50,44.29,40,51
2023-03-14 16:15,67,69.45,50,58
2023-03-14 16:10,72,50.37,36,41
2023-03-14 16:10,76,62.61,41,55
2023-03-14 16:05,32,20.34,46,62
2023-03-14 16:05,46,29.03,57,69
2023-03-14 16:00,45,42.08,42,60
2023-03-14 16:00,60,63.11,54,70
2023-03-14 15:55,42,30.09,44,54
2023-03-14 15:55,46,52.07,52,60
2023-03-14 15:50,58,36.07,41,51
2023-03-14 15:50,66,35.53,48,57
2023-03-14 15:45,58,26.03,43,56
2023-03-14 15:45,77,56.88,47,60
2023-03-14 15:40,64,42.45,40,52
2023-03-14 15:40,79,62.80,48,61
2023-03-14 15:35,60,31.76,42,53
2023-03-14 15:35,68,44.24,47,53
2023-03-14 15:30,61,20.44,45,59
2023-03-14 15:30,77,42.80,49,58
2023-03-14 15:25,43,24.96,41,57
2023-03-14 15:25,58,31.85,56,67
2023-03-14 15:20,101,50.52,40,56
2023-03-14 15:20,82,51.93,48,57
2023-03-14 15:15,61,30.05,41,53
2023-03-14 15:15,69,35.61,49,55
2023-03-14 15:10,63,35.88,44,55
2023-03-14 15:10,76,42.83,54,68
2023-03-14 15:05,60,38.15,39,50
2023-03-14 15:05,51,68.94,47,59
2023-03-14 15:00,73,65.10,41,50
2023-03-14 15:00,68,74.69,40,58
2023-03-14 14:55,78,50.95,46,61
2023-03-14 14:55,74,63.57,52,65
2023-03-14 14:50,126,65.22,39,46
2023-03-14 14:50,109,73.98,45,57
2023-03-14 14:45,69,52.69,40,51
2023-03-14 14:45,98,70.31,47,57
2023-03-14 14:40,63,60.83,37,46
2023-03-14 14:40,90,67.84,48,57
2023-03-14 14:35,46,58.48,37,51
2023-03-14 14:35,62,70.66,43,60
2023-03-14 14:30,53,45.82,45,59
2023-03-14 14:30,65,68.71,54,66
2023-03-14 14:25,80,60.95,37,52
2023-03-14 14:25,58,68.72,48,60
2023-03-14 14:20,105,63.24,38,50
2023-03-14 14:20,70,62.44,47,58
2023-03-14 14:15,53,49.98,44,58
2023-03-14 14:15,72,49.81,48,63
2023-03-14 14:10,67,47.77,36,53
2023-03-14 14:10,74,66.05,42,58
2023-03-14 14:05,62,63.10,38,50
2023-03-14 14:05,76,75.09,42,51
2023-03-14 14:00,75,62.92,41,53
2023-03-14 14:00,61,78.35,44,55
2023-03-14 13:55,141,64.64,36,45
2023-03-14 13:55,75,76.12,41,54
2023-03-14 13:50,69,63.93,33,41
2023-03-14 13:50,69,70.50,42,56
2023-03-14 13:45,62,51.08,38,48
2023-03-14 13:45,64,74.14,41,50
2023-03-14 13:40,94,37.26,44,56
2023-03-14 13:40,97,66.19,52,64
2023-03-14 13:35,84,60.65,36,47
2023-03-14 13:35,69,68.19,48,64
2023-03-14 13:30,74,56.38,39,46
2023-03-14 13:30,99,70.55,41,53
2023-03-14 13:25,74,50.93,39,48
2023-03-14 13:25,63,59.79,49,63
2023-03-14 13:20,90,68.47,37,44
2023-03-14 13:20,100,71.70,43,55
2023-03-14 13:15,75,43.98,44,53
2023-03-14 13:15,49,50.05,49,63
2023-03-14 13:10,50,35.68,42,55
2023-03-14 13:10,50,38.56,57,67
2023-03-14 13:05,61,57.53,41,50
2023-03-14 13:05,60,56.59,59,69
2023-03-14 13:00,59,39.72,44,56
2023-03-14 13:00,64,49.69,51,63
2023-03-14 12:55,103,49.54,41,50
2023-03-14 12:55,90,50.71,47,63
2023-03-14 12:50,50,55.88,38,50
2023-03-14 12:50,60,61.49,42,59
2023-03-14 12:45,51,58.88,36,49
2023-03-14 12:45,53,70.16,41,58
2023-03-14 12:40,48,41.64,45,63
2023-03-14 12:40,73,57.89,47,62
2023-03-14 12:35,62,51.85,33,47
2023-03-14 12:35,94,75.79,41,48
2023-03-14 12:30,63,44.21,42,51
2023-03-14 12:30,89,55.36,45,59
2023-03-14 12:25,117,59.37,41,50
2023-03-14 12:25,63,61.95,43,59
2023-03-14 12:20,54,41.51,44,55
2023-03-14 12:20,60,52.89,53,65
2023-03-14 12:15,47,46.93,40,53
2023-03-14 12:15,60,55.01,44,57
2023-03-14 12:10,72,46.57,39,51
2023-03-14 12:10,83,59.38,46,62
2023-03-14 12:05,80,50.58,32,45
2023-03-14 12:05,53,72.17,47,64
2023-03-14 12:00,45,40.29,43,55
2023-03-14 12:00,44,49.00,59,71
2023-03-14 11:55,95,42.48,29,43
2023-03-14 11:55,75,76.35,37,52
2023-03-14 11:50,75,80.35,27,37
2023-03-14 11:50,67,88.01,36,46
2023-03-14 11:45,74,70.21,32,41
2023-03-14 11:45,67,68.00,38,51
2023-03-14 11:40,39,82.24,26,43
2023-03-14 11:40,119,89.25,28,35
2023-03-14 11:35,97,63.94,35,47
2023-03-14 11:35,74,65.53,37,49
2023-03-14 11:30,80,68.55,36,47
2023-03-14 11:30,53,56.39,46,58
2023-03-14 11:25,71,66.21,34,41
2023-03-14 11:25,80,73.01,37,50
2023-03-14 11:20,61,60.59,37,46
2023-03-14 11:20,76,64.65,47,60
2023-03-14 11:15,66,37.52,40,55
2023-03-14 11:15,65,40.53,53,65
2023-03-14 11:10,62,50.43,38,47
2023-03-14 11:10,63,73.17,46,60
2023-03-14 11:05,69,50.81,40,49
2023-03-14 11:05,61,62.26,44,55
2023-03-14 11:00,64,54.59,34,43
2023-03-14 11:00,134,75.39,43,55
2023-03-14 10:55,67,50.91,39,47
2023-03-14 10:55,116,72.22,46,54
2023-03-14 10:50,77,54.03,37,46
2023-03-14 10:50,58,74.90,44,54
2023-03-14 10:45,56,48.49,40,52
2023-03-14 10:45,90,71.28,45,54
2023-03-14 10:40,66,36.66,41,53
2023-03-14 10:40,66,55.93,51,66
2023-03-14 10:35,68,36.94,45,57
2023-03-14 10:35,66,67.85,49,61
2023-03-14 10:30,52,31.42,42,52
2023-03-14 10:30,65,61.18,48,62
2023-03-14 10:25,51,19.46,46,53
2023-03-14 10:25,62,47.12,48,59
2023-03-14 10:20,50,42.49,45,59
2023-03-14 10:20,51,51.77,54,70
2023-03-14 10:15,61,68.55,34,50
2023-03-14 10:15,61,52.34,46,62
2023-03-14 10:10,46,55.42,45,58
2023-03-14 10:10,61,64.78,53,65
2023-03-14 10:05,68,51.75,41,50
2023-03-14 10:05,68,63.93,46,60
2023-03-14 10:00,58,14.45,46,54
2023-03-14 10:00,54,49.10,47,65
2023-03-14 09:55,55,26.08,43,54
2023-03-14 09:55,67,25.09,54,65
2023-03-14 09:50,56,41.66,44,59
2023-03-14 09:50,55,22.81,54,64
2023-03-14 09:45,71,66.01,41,51
2023-03-14 09:45,60,56.78,50,58
2023-03-14 09:40,39,29.47,43,53
2023-03-14 09:40,56,52.09,46,53
2023-03-14 09:35,72,38.76,38,49
2023-03-14 09:35,73,32.00,49,59
2023-03-14 09:30,59,42.74,42,54
2023-03-14 09:30,50,20.71,56,65
2023-03-14 09:25,74,28.53,43,53
2023-03-14 09:25,76,24.85,52,60
2023-03-14 09:20,61,45.77,45,58
2023-03-14 09:20,52,66.79,49,65
2023-03-14 09:15,62,46.37,42,52
2023-03-14 09:15,69,52.00,45,60
2023-03-14 09:10,48,32.75,43,56
2023-03-14 09:10,47,17.31,58,63
2023-03-14 09:05,63,30.57,45,54
2023-03-14 09:05,61,32.31,53,60
2023-03-14 09:00,54,39.56,41,54
2023-03-14 09:00,53,20.34,54,66
2023-03-14 08:55,64,33.52,39,49
2023-03-14 08:55,75,35.77,54,63
2023-03-14 08:50,66,24.35,41,52
2023-03-14 08:50,57,36.98,52,66
2023-03-14 08:45,63,15.41,45,53
2023-03-14 08:45,67,22.99,54,61
2023-03-14 08:40,51,29.68,47,56
2023-03-14 08:40,57,39.88,50,57
2023-03-14 08:35,76,42.09,41,53
2023-03-14 08:35,73,64.68,49,58
2023-03-14 08:30,46,12.40,44,54
2023-03-14 08:30,58,18.38,57,65
2023-03-14 08:25,64,22.57,46,57
2023-03-14 08:25,65,29.57,56,67
2023-03-14 08:20,61,32.41,40,53
2023-03-14 08:20,65,21.76,53,63
2023-03-14 08:15,65,25.67,41,51
2023-03-14 08:15,69,32.21,53,62
2023-03-14 08:10,52,31.86,45,56
2023-03-14 08:10,49,18.99,54,63
2023-03-14 08:05,67,16.37,45,53
2023-03-14 08:05,79,26.28,52,59
2023-03-14 08:00,52,22.95,47,59
2023-03-14 08:00,50,15.53,61,71
2023-03-14 07:55,55,15.74,46,54
2023-03-14 07:55,72,21.78,54,62
2023-03-14 07:50,46,24.59,50,63
2023-03-14 07:50,50,27.97,57,65
2023-03-14 07:45,51,15.43,42,51
2023-03-14 07:45,69,22.18,53,62
2023-03-14 07:40,46,11.68,46,56
2023-03-14 07:40,59,20.36,55,66
2023-03-14 07:35,70,17.27,45,54
2023-03-14 07:35,75,23.73,51,59
2023-03-14 07:30,42,11.37,51,58
2023-03-14 07:30,61,21.05,56,63
2023-03-14 07:25,59,23.73,51,62
2023-03-14 07:25,58,38.72,58,71
2023-03-14 07:20,46,9.17,55,61
2023-03-14 07:20,48,30.00,62,72
2023-03-14 07:15,57,11.88,53,63
2023-03-14 07:15,69,39.66,55,69
2023-03-14 07:10,44,25.25,45,62
2023-03-14 07:10,46,32.91,58,62
2023-03-14 07:05,51,29.44,46,52
2023-03-14 07:05,59,58.33,53,67
2023-03-14 07:00,44,33.75,54,72
2023-03-14 07:00,57,64.31,58,75
2023-03-14 06:55,66,37.11,53,60
2023-03-14 06:55,43,48.09,52,75
2023-03-14 06:50,36,10.25,47,69
2023-03-14 06:50,42,17.47,57,70
2023-03-14 06:45,51,54.61,47,59
2023-03-14 06:45,44,61.79,52,71
2023-03-14 06:40,30,18.68,50,71
2023-03-14 06:40,34,27.27,54,72
2023-03-14 06:35,24,33.79,49,60
2023-03-14 06:35,49,42.78,58,74
2023-03-14 06:30,32,48.61,49,62
2023-03-14 06:30,32,52.07,59,67
2023-03-14 06:25,38,44.75,38,57
2023-03-14 06:25,34,36.93,55,64
2023-03-14 06:20,29,36.71,49,63
2023-03-14 06:20,23,39.48,60,72
2023-03-14 06:15,21,5.57,44,60
2023-03-14 06:15,28,11.79,55,64
2023-03-14 06:10,23,20.04,52,69
2023-03-14 06:10,36,26.05,59,67
2023-03-14 06:05,21,45.65,49,61
2023-03-14 06:05,26,49.93,58,72
2023-03-14 06:00,14,11.11,43,53
2023-03-14 06:00,20,18.92,53,79
2023-03-14 05:55,9,2.18,50,61
2023-03-14 05:55,24,6.59,67,77
2023-03-14 05:50,21,34.65,31,60
2023-03-14 05:50,58,25.33,62,72
2023-03-14 05:45,5,1.83,68,68
2023-03-14 05:45,8,3.76,70,77
2023-03-14 05:40,10,3.20,56,78
2023-03-14 05:40,9,10.78,72,72
2023-03-14 05:35,14,5.58,57,57
2023-03-14 05:35,14,9.84,70,79
2023-03-14 05:30,4,1.42,56,56
2023-03-14 05:30,14,5.54,59,71
2023-03-14 05:25,5,1.03,77,77
2023-03-14 05:25,8,2.57,65,71
2023-03-14 05:20,7,11.06,68,78
2023-03-14 05:20,4,12.36,49,72
2023-03-14 05:15,9,10.04,60,80
2023-03-14 05:15,14,5.30,71,94
2023-03-14 05:10,5,17.24,54,54
2023-03-14 05:10,10,18.77,55,85
2023-03-14 05:05,5,9.04,36,36
2023-03-14 05:05,5,11.49,28,28
2023-03-14 05:00,3,1.49,0,0
2023-03-14 05:00,9,6.00,53,70
2023-03-14 04:55,3,0.69,89,89
2023-03-14 04:55,8,2.24,84,85
2023-03-14 04:50,4,7.77,52,59
2023-03-14 04:50,9,9.17,63,82
2023-03-14 04:45,3,0.80,106,106
2023-03-14 04:45,5,2.30,47,67
2023-03-14 04:40,0,0.00,0,0
2023-03-14 04:40,1,0.13,0,0
2023-03-14 04:35,2,0.72,54,54
2023-03-14 04:35,1,0.88,73,73
2023-03-14 04:30,3,0.94,47,47
2023-03-14 04:30,6,3.20,52,73
2023-03-14 04:25,1,0.85,0,0
2023-03-14 04:25,7,10.99,72,72
2023-03-14 04:20,3,0.62,67,67
2023-03-14 04:20,3,1.38,82,82
2023-03-14 04:15,3,0.63,0,0
2023-03-14 04:15,8,2.07,65,76
2023-03-14 04:10,3,0.77,0,0
2023-03-14 04:10,3,1.82,47,47
2023-03-14 04:05,3,1.14,0,0
2023-03-14 04:05,3,1.52,75,98
2023-03-14 04:00,1,0.16,0,0
2023-03-14 04:00,1,0.75,57,57
2023-03-14 03:55,4,1.07,0,0
2023-03-14 03:55,6,2.07,62,66
2023-03-14 03:50,3,0.70,0,0
2023-03-14 03:50,1,0.99,64,64
2023-03-14 03:45,5,9.98,47,60
2023-03-14 03:45,6,9.37,49,91
2023-03-14 03:40,3,0.94,65,93
2023-03-14 03:40,3,1.28,0,0
2023-03-14 03:35,3,0.56,0,0
2023-03-14 03:35,4,1.40,58,58
2023-03-14 03:30,2,4.90,29,29
2023-03-14 03:30,1,4.53,0,0
2023-03-14 03:25,5,6.47,5,5
2023-03-14 03:25,4,6.75,60,68
2023-03-14 03:20,5,1.30,0,0
2023-03-14 03:20,4,2.29,72,97
2023-03-14 03:15,1,0.43,0,0
2023-03-14 03:15,5,1.49,74,74
2023-03-14 03:10,2,0.73,0,0
2023-03-14 03:10,10,3.12,62,78
2023-03-14 03:05,3,6.66,0,0
2023-03-14 03:05,6,8.10,71,76
2023-03-14 03:00,4,1.15,50,51
2023-03-14 03:00,6,2.98,49,76
2023-03-14 02:55,1,0.36,0,0
2023-03-14 02:55,3,1.40,65,69
2023-03-14 02:50,1,0.49,0,0
2023-03-14 02:50,5,2.07,76,76
2023-03-14 02:45,3,4.78,40,40
2023-03-14 02:45,4,11.61,58,84
2023-03-14 02:40,2,14.93,0,0
2023-03-14 02:40,4,15.05,0,0
2023-03-14 02:35,5,1.31,55,57
2023-03-14 02:35,7,2.20,54,58
2023-03-14 02:30,3,1.67,47,47
2023-03-14 02:30,8,3.05,75,92
2023-03-14 02:25,3,0.84,67,67
2023-03-14 02:25,3,2.59,0,0
2023-03-14 02:20,4,1.20,0,0
2023-03-14 02:20,9,2.28,54,58
2023-03-14 02:15,5,1.22,60,60
2023-03-14 02:15,6,3.11,51,80
2023-03-14 02:10,2,0.79,0,0
2023-03-14 02:10,6,2.05,73,81
2023-03-14 02:05,5,2.14,58,67
2023-03-14 02:05,10,13.18,31,51
2023-03-14 02:00,4,1.20,37,37
2023-03-14 02:00,6,2.09,59,75
2023-03-14 01:55,7,8.12,41,67
2023-03-14 01:55,9,3.66,53,62
2023-03-14 01:50,4,1.67,31,33
2023-03-14 01:50,2,1.74,0,0
2023-03-14 01:45,5,1.70,78,78
2023-03-14 01:45,10,4.37,78,96
2023-03-14 01:40,3,0.77,0,0
2023-03-14 01:40,12,2.97,73,84
2023-03-14 01:35,4,3.21,47,83
2023-03-14 01:35,12,9.37,0,0
2023-03-14 01:30,5,1.33,37,37
2023-03-14 01:30,5,2.01,70,73
2023-03-14 01:25,6,1.46,54,54
2023-03-14 01:25,9,3.08,65,75
2023-03-14 01:20,5,5.51,77,77
2023-03-14 01:20,7,7.07,69,74
2023-03-14 01:15,6,3.40,84,84
2023-03-14 01:15,8,3.98,62,65
2023-03-14 01:10,8,11.90,31,43
2023-03-14 01:10,9,16.66,66,72
2023-03-14 01:05,3,6.32,0,0
2023-03-14 01:05,10,8.34,75,79
2023-03-14 01:00,7,5.27,32,54
2023-03-14 01:00,8,7.68,56,83
2023-03-14 00:55,3,1.04,0,0
2023-03-14 00:55,9,8.02,57,76
2023-03-14 00:50,5,1.60,0,0
2023-03-14 00:50,9,4.25,68,84
2023-03-14 00:45,11,14.94,0,0
2023-03-14 00:45,6,5.35,16,33
2023-03-14 00:40,10,3.19,50,60
2023-03-14 00:40,11,5.71,74,95
2023-03-14 00:35,5,1.07,0,0
2023-03-14 00:35,15,4.61,57,65
2023-03-14 00:30,8,2.86,54,72
2023-03-14 00:30,14,5.59,59,75
2023-03-14 00:25,5,1.56,60,70
2023-03-14 00:25,12,5.24,66,71
2023-03-14 00:20,8,3.41,39,54
2023-03-14 00:20,14,5.25,64,72
2023-03-14 00:15,13,3.91,32,42
2023-03-14 00:15,15,21.44,55,72
2023-03-14 00:10,9,25.97,30,30
2023-03-14 00:10,81,41.93,45,82
2023-03-14 00:05,9,18.58,48,74
2023-03-14 00:05,12,26.37,59,96
2023-03-14 00:00,10,3.29,64,70
2023-03-14 00:00,18,6.47,59,69
2023-03-13 23:55,9,2.40,59,67
2023-03-13 23:55,11,7.42,68,78
2023-03-13 23:50,14,4.18,54,57
2023-03-13 23:50,19,14.73,61,71
2023-03-13 23:45,6,8.74,45,72
2023-03-13 23:45,14,11.90,72,79
2023-03-13 23:40,10,8.15,49,76
2023-03-13 23:40,20,11.99,61,80
2023-03-13 23:35,12,3.02,50,56
2023-03-13 23:35,17,6.56,67,78
2023-03-13 23:30,10,2.76,57,65
2023-03-13 23:30,18,5.07,73,85
2023-03-13 23:25,7,1.93,41,42
2023-03-13 23:25,17,4.93,78,100
2023-03-13 23:20,8,2.58,69,69
2023-03-13 23:20,24,6.73,62,67
2023-03-13 23:15,7,1.95,53,65
2023-03-13 23:15,11,4.33,69,88
2023-03-13 23:10,12,3.53,69,90
2023-03-13 23:10,19,7.54,63,71
2023-03-13 23:05,21,5.61,50,57
2023-03-13 23:05,26,19.53,65,77
2023-03-13 23:00,22,9.80,45,63
2023-03-13 23:00,19,16.94,64,78
2023-03-13 22:55,18,17.35,52,69
2023-03-13 22:55,22,21.86,65,74
2023-03-13 22:50,20,7.38,50,60
2023-03-13 22:50,34,17.53,57,73
2023-03-13 22:45,16,4.10,46,59
2023-03-13 22:45,19,7.11,61,73
2023-03-13 22:40,20,4.16,58,70
2023-03-13 22:40,29,9.67,59,69
2023-03-13 22:35,18,5.87,45,57
2023-03-13 22:35,25,10.72,61,72
2023-03-13 22:30,22,4.66,56,67
2023-03-13 22:30,33,10.57,61,72
2023-03-13 22:25,21,4.70,60,74
2023-03-13 22:25,26,9.81,64,72
2023-03-13 22:20,27,12.76,54,66
2023-03-13 22:20,31,16.98,58,66
2023-03-13 22:15,26,9.06,54,67
2023-03-13 22:15,27,11.55,61,73
2023-03-13 22:10,57,25.26,48,56
2023-03-13 22:10,41,21.37,56,67
2023-03-13 22:05,24,18.40,54,66
2023-03-13 22:05,29,23.04,63,70
2023-03-13 22:00,22,5.93,55,70
2023-03-13 22:00,34,15.20,57,68
2023-03-13 21:55,28,7.01,52,64
2023-03-13 21:55,36,16.66,52,68
2023-03-13 21:50,16,3.32,60,70
2023-03-13 21:50,30,16.76,66,76
2023-03-13 21:45,28,10.60,47,64
2023-03-13 21:45,32,19.22,68,82
2023-03-13 21:40,34,12.22,50,62
2023-03-13 21:40,45,15.05,57,64
2023-03-13 21:35,33,10.56,50,68
2023-03-13 21:35,39,21.70,63,74
2023-03-13 21:30,25,6.54,52,59
2023-03-13 21:30,36,13.96,54,63
2023-03-13 21:25,24,5.60,53,63
2023-03-13 21:25,36,12.32,63,71
2023-03-13 21:20,45,25.63,42,57
2023-03-13 21:20,49,32.68,57,65
2023-03-13 21:15,34,25.23,49,63
2023-03-13 21:15,38,31.99,57,68
2023-03-13 21:10,38,10.63,50,67
2023-03-13 21:10,40,17.90,55,68
2023-03-13 21:05,52,18.30,47,69
2023-03-13 21:05,35,15.27,59,70
2023-03-13 21:00,37,14.75,43,56
2023-03-13 21:00,42,25.83,51,60
2023-03-13 20:55,25,19.31,52,65
2023-03-13 20:55,38,23.07,60,74
2023-03-13 20:50,36,23.73,45,57
2023-03-13 20:50,42,16.41,60,69
2023-03-13 20:45,27,6.57,57,68
2023-03-13 20:45,35,15.72,57,68
2023-03-13 20:40,41,13.68,47,59
2023-03-13 20:40,39,17.97,59,67
2023-03-13 20:35,48,20.84,46,55
2023-03-13 20:35,84,40.15,55,64
2023-03-13 20:30,36,10.53,49,58
2023-03-13 20:30,80,35.88,53,64
2023-03-13 20:25,57,26.93,42,57
2023-03-13 20:25,46,32.46,50,65
2023-03-13 20:20,38,37.67,42,58
2023-03-13 20:20,46,51.44,48,66
2023-03-13 20:15,51,33.33,40,51
2023-03-13 20:15,38,42.38,53,71
2023-03-13 20:10,47,33.03,40,55
2023-03-13 20:10,58,40.46,51,65
2023-03-13 20:05,44,18.95,45,66
2023-03-13 20:05,32,25.00,44,57
2023-03-13 20:00,52,12.81,48,58
2023-03-13 20:00,54,33.23,54,66
2023-03-13 19:55,34,20.11,47,56
2023-03-13 19:55,40,25.89,60,68
2023-03-13 19:50,36,12.00,47,59
2023-03-13 19:50,36,16.61,55,60
2023-03-13 19:45,45,11.01,47,64
2023-03-13 19:45,45,16.12,54,65
2023-03-13 19:40,51,22.41,43,60
2023-03-13 19:40,40,23.47,58,67
2023-03-13 19:35,47,22.79,41,57
2023-03-13 19:35,34,46.42,46,62
2023-03-13 19:30,64,36.71,42,52
2023-03-13 19:30,44,38.99,56,65
2023-03-13 19:25,56,37.75,39,45
2023-03-13 19:25,34,47.70,50,58
2023-03-13 19:20,30,27.49,38,55
2023-03-13 19:20,24,75.98,50,62
2023-03-13 19:15,46,30.19,41,51
2023-03-13 19:15,32,27.18,48,61
2023-03-13 19:10,62,36.06,39,47
2023-03-13 19:10,37,40.89,54,67
2023-03-13 19:05,39,27.17,45,54
2023-03-13 19:05,35,50.16,56,67
2023-03-13 19:00,57,43.38,38,46
2023-03-13 19:00,45,31.34,52,59
2023-03-13 18:55,65,33.73,39,55
2023-03-13 18:55,38,58.20,52,62
2023-03-13 18:50,49,26.12,44,57
2023-03-13 18:50,49,38.59,48,60
2023-03-13 18:45,69,53.69,36,44
2023-03-13 18:45,42,39.40,44,51
2023-03-13 18:40,59,39.57,38,45
2023-03-13 18:40,55,50.52,48,56
2023-03-13 18:35,42,33.20,40,57
2023-03-13 18:35,42,48.99,53,62
2023-03-13 18:30,46,21.08,42,52
2023-03-13 18:30,36,41.57,60,71
2023-03-13 18:25,47,26.28,40,46
2023-03-13 18:25,52,57.02,50,60
2023-03-13 18:20,49,16.89,45,59
2023-03-13 18:20,42,47.34,53,69
2023-03-13 18:15,48,31.23,37,51
2023-03-13 18:15,36,20.68,60,72
2023-03-13 18:10,62,54.05,36,49
2023-03-13 18:10,60,47.68,52,65
2023-03-13 18:05,54,59.24,40,50
2023-03-13 18:05,62,59.89,56,76
2023-03-13 18:00,53,15.82,42,55
2023-03-13 18:00,74,38.07,46,59
2023-03-13 17:55,68,38.55,36,47
2023-03-13 17:55,113,69.61,46,56
2023-03-13 17:50,57,18.30,42,51
2023-03-13 17:50,59,34.74,50,59
2023-03-13 17:45,46,23.67,42,53
2023-03-13 17:45,49,54.98,51,62
2023-03-13 17:40,77,41.75,35,47
2023-03-13 17:40,78,69.21,48,56
2023-03-13 17:35,69,62.25,37,46
2023-03-13 17:35,64,76.63,44,55
2023-03-13 17:30,59,15.92,42,51
2023-03-13 17:30,54,48.68,55,64
2023-03-13 17:25,52,36.25,40,54
2023-03-13 17:25,43,59.66,52,60
2023-03-13 17:20,64,31.97,39,53
2023-03-13 17:20,73,34.72,53,63
