Время,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-17 00:25,9,3.21,41,45
2023-03-17 00:20,2,4.06,47,50
2023-03-17 00:15,7,19.11,25,39
2023-03-17 00:10,16,6.04,38,47
2023-03-17 00:05,13,14.08,36,45
2023-03-17 00:00,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-16 23:55,10,9.91,37,41
2023-03-16 23:50,7,27.59,37,48
2023-03-16 23:45,12,15.92,29,43
2023-03-16 23:40,17,46.79,40,49
2023-03-16 23:35,29,11.08,28,41
2023-03-16 23:30,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-16 23:25,18,3.67,41,54
2023-03-16 23:20,2,10.04,32,51
2023-03-16 23:15,15,17.00,24,33
2023-03-16 23:10,24,18.09,31,50
2023-03-16 23:05,52,31.86,33,47
2023-03-16 23:00,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-16 22:55,20,26.13,39,57
2023-03-16 22:50,9,27.74,26,42
2023-03-16 22:45,78,52.76,20,30
2023-03-16 22:40,68,49.35,29,43
2023-03-16 22:35,58,43.63,31,43
2023-03-16 22:30,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-16 22:25,20,8.08,33,38
2023-03-16 22:20,12,37.20,24,44
2023-03-16 22:15,54,52.19,24,35
2023-03-16 22:10,51,52.22,25,38
2023-03-16 22:05,96,36.05,32,43
2023-03-16 22:00,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-16 21:55,30,19.47,35,45
2023-03-16 21:50,18,57.13,26,38
2023-03-16 21:45,27,61.34,33,49
2023-03-16 21:40,90,65.46,23,30
2023-03-16 21:35,88,31.72,28,39
2023-03-16 21:30,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-16 21:25,36,38.98,32,41
2023-03-16 21:20,11,34.41,36,48
2023-03-16 21:15,34,52.03,20,32
2023-03-16 21:10,135,46.69,26,42
2023-03-16 21:05,83,35.64,30,41
2023-03-16 21:00,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-16 20:55,35,37.33,36,41
2023-03-16 20:50,21,47.13,35,49
2023-03-16 20:45,23,51.43,29,48
2023-03-16 20:40,53,54.23,30,42
2023-03-16 20:35,85,54.83,29,39
2023-03-16 20:30,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-16 20:25,45,44.63,34,38
2023-03-16 20:20,42,69.31,28,44
2023-03-16 20:15,46,92.37,25,37
2023-03-16 20:10,72,76.76,25,40
2023-03-16 20:05,97,53.06,31,44
2023-03-16 20:00,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-16 19:55,46,49.96,35,42
2023-03-16 19:50,22,52.28,23,34
2023-03-16 19:45,61,58.89,25,33
2023-03-16 19:40,66,63.28,28,40
2023-03-16 19:35,155,57.91,28,39
2023-03-16 19:30,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-16 19:25,83,62.55,28,34
2023-03-16 19:20,37,73.18,25,36
2023-03-16 19:15,75,58.54,28,40
2023-03-16 19:10,43,36.25,28,38
2023-03-16 19:05,238,59.61,27,37
2023-03-16 19:00,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-16 18:55,70,52.76,35,48
2023-03-16 18:50,20,67.76,21,38
2023-03-16 18:45,61,100.00,22,30
2023-03-16 18:40,77,79.79,23,37
2023-03-16 18:35,154,73.36,27,37
2023-03-16 18:30,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-16 18:25,65,43.07,30,35
2023-03-16 18:20,32,72.07,29,42
2023-03-16 18:15,80,100.00,23,35
2023-03-16 18:10,113,79.29,26,37
2023-03-16 18:05,182,86.42,26,35
2023-03-16 18:00,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-16 17:55,72,68.04,23,27
2023-03-16 17:50,29,66.94,27,50
2023-03-16 17:45,36,60.23,24,39
2023-03-16 17:40,78,83.94,24,38
2023-03-16 17:35,153,71.24,26,40
2023-03-16 17:30,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-16 17:25,83,57.32,30,37
2023-03-16 17:20,37,65.95,26,40
2023-03-16 17:15,49,100.00,24,33
2023-03-16 17:10,67,74.86,27,42
2023-03-16 17:05,219,65.50,23,33
2023-03-16 17:00,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-16 16:55,68,53.65,35,48
2023-03-16 16:50,44,63.44,27,33
2023-03-16 16:45,40,100.00,19,28
2023-03-16 16:40,90,78.78,24,31
2023-03-16 16:35,153,88.05,28,35
2023-03-16 16:30,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-16 16:25,50,100.00,30,35
2023-03-16 16:20,40,73.20,27,39
2023-03-16 16:15,135,100.00,23,30
2023-03-16 16:10,64,79.45,25,38
2023-03-16 16:05,204,87.62,30,42
2023-03-16 16:00,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-16 15:55,65,99.98,35,42
2023-03-16 15:50,38,76.19,25,37
2023-03-16 15:45,41,69.44,26,36
2023-03-16 15:40,91,71.52,23,33
2023-03-16 15:35,157,68.30,25,35
2023-03-16 15:30,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-16 15:25,87,64.46,28,39
2023-03-16 15:20,84,78.09,25,39
2023-03-16 15:15,36,95.88,22,34
2023-03-16 15:10,100,90.60,27,36
2023-03-16 15:05,184,84.74,24,30
2023-03-16 15:00,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-16 14:55,85,53.78,29,34
2023-03-16 14:50,60,75.12,26,32
2023-03-16 14:45,42,82.42,21,30
2023-03-16 14:40,92,71.07,24,38
2023-03-16 14:35,151,65.96,31,44
2023-03-16 14:30,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-16 14:25,61,38.23,37,53
2023-03-16 14:20,49,69.66,28,40
2023-03-16 14:15,51,62.38,25,31
2023-03-16 14:10,110,84.28,22,31
2023-03-16 14:05,196,67.35,26,34
2023-03-16 14:00,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-16 13:55,102,28.04,36,52
2023-03-16 13:50,40,57.36,31,43
2023-03-16 13:45,45,64.18,18,25
2023-03-16 13:40,144,75.70,22,29
2023-03-16 13:35,227,67.41,23,32
2023-03-16 13:30,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-16 13:25,87,75.18,28,38
2023-03-16 13:20,76,80.82,22,27
2023-03-16 13:15,48,68.63,20,30
2023-03-16 13:10,99,63.47,32,46
2023-03-16 13:05,141,50.98,29,42
2023-03-16 13:00,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-16 12:55,40,12.04,29,36
2023-03-16 12:50,39,55.29,31,47
2023-03-16 12:45,45,67.98,26,38
2023-03-16 12:40,0,2.81,0,0
2023-03-16 12:35,128,46.75,27,34
2023-03-16 12:30,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-15 16:00,98,99.92,23,31
2023-03-15 15:55,99,70.19,25,32
2023-03-15 15:50,46,100.00,24,33
2023-03-15 15:45,144,87.29,26,38
2023-03-15 15:40,167,80.88,27,42
2023-03-15 15:35,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-15 15:30,90,99.90,33,45
2023-03-15 15:25,94,67.66,27,43
2023-03-15 15:20,33,99.96,22,30
2023-03-15 15:15,116,87.12,20,30
2023-03-15 15:10,185,86.33,30,47
2023-03-15 15:05,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-15 15:00,104,100.00,36,47
2023-03-15 14:55,42,62.00,26,41
2023-03-15 14:50,44,99.94,23,35
2023-03-15 14:45,117,85.79,19,29
2023-03-15 14:40,255,89.67,28,41
2023-03-15 14:35,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-15 14:30,120,100.00,26,38
2023-03-15 14:25,86,72.48,24,40
2023-03-15 14:20,47,99.98,23,31
2023-03-15 14:15,145,81.94,27,47
2023-03-15 14:10,270,92.32,26,41
2023-03-15 14:05,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-15 14:00,108,80.37,41,60
2023-03-15 13:55,58,69.10,26,31
2023-03-15 13:50,54,100.00,20,33
2023-03-15 13:45,101,79.83,23,36
2023-03-15 13:40,167,90.44,26,38
2023-03-15 13:35,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-15 13:30,70,99.78,32,37
2023-03-15 13:25,96,76.99,20,30
2023-03-15 13:20,107,100.00,24,40
2023-03-15 13:15,161,87.53,24,38
2023-03-15 13:10,192,85.22,28,40
2023-03-15 13:05,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-15 13:00,69,99.99,32,41
2023-03-15 12:55,165,55.19,40,62
2023-03-15 12:50,93,99.97,27,42
2023-03-15 12:45,139,81.39,22,35
2023-03-15 12:40,242,92.15,22,32
2023-03-15 12:35,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-15 12:30,80,100.00,35,49
2023-03-15 12:25,44,67.96,26,43
2023-03-15 12:20,53,100.00,19,24
2023-03-15 12:15,160,84.64,27,36
2023-03-15 12:10,239,85.21,24,33
2023-03-15 12:05,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-15 12:00,102,100.00,30,37
2023-03-15 11:55,64,69.20,31,46
2023-03-15 11:50,64,99.99,21,33
2023-03-15 11:45,122,87.68,26,41
2023-03-15 11:40,209,85.25,30,41
2023-03-15 11:35,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-15 11:30,82,43.94,32,39
2023-03-15 11:25,62,62.53,18,28
2023-03-15 11:20,49,100.00,26,43
2023-03-15 11:15,108,83.70,24,35
2023-03-15 11:10,217,68.03,27,39
2023-03-15 11:05,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-15 11:00,88,55.54,32,41
2023-03-15 10:55,80,78.72,28,37
2023-03-15 10:50,47,99.99,23,35
2023-03-15 10:45,104,85.35,24,33
2023-03-15 10:40,182,84.02,28,39
2023-03-15 10:35,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-15 10:30,117,72.43,30,36
2023-03-15 10:25,53,61.13,29,44
2023-03-15 10:20,73,100.00,23,36
2023-03-15 10:15,98,81.60,28,44
2023-03-15 10:10,235,80.05,26,36
2023-03-15 10:05,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-15 10:00,61,39.70,34,42
2023-03-15 09:55,75,72.45,23,33
2023-03-15 09:50,108,99.99,24,31
2023-03-15 09:45,275,86.88,26,42
2023-03-15 09:40,195,68.74,28,37
2023-03-15 09:35,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-15 09:30,108,48.33,27,35
2023-03-15 09:25,76,68.51,25,43
2023-03-15 09:20,60,90.67,22,28
2023-03-15 09:15,177,84.90,23,40
2023-03-15 09:10,188,53.29,27,34
2023-03-15 09:05,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-15 09:00,126,50.00,31,37
2023-03-15 08:55,53,69.35,25,37
2023-03-15 08:50,61,99.87,27,40
2023-03-15 08:45,123,90.80,27,37
2023-03-15 08:40,511,71.67,24,31
2023-03-15 08:35,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-15 08:30,99,41.80,31,36
2023-03-15 08:25,64,70.74,27,39
2023-03-15 08:20,60,100.00,25,30
2023-03-15 08:15,135,84.02,26,38
2023-03-15 08:10,189,72.57,29,37
2023-03-15 08:05,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-15 08:00,59,53.09,31,37
2023-03-15 07:55,73,62.81,31,48
2023-03-15 07:50,43,99.97,26,37
2023-03-15 07:45,130,83.68,28,43
2023-03-15 07:40,182,73.96,31,39
2023-03-15 07:35,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-15 07:30,37,48.05,34,39
2023-03-15 07:25,43,51.82,23,38
2023-03-15 07:20,62,99.98,23,32
2023-03-15 07:15,69,86.03,29,47
2023-03-15 07:10,174,74.43,26,39
2023-03-15 07:05,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-15 07:00,34,62.08,34,39
2023-03-15 06:55,121,61.72,26,48
2023-03-15 06:50,85,100.00,27,39
2023-03-15 06:45,49,79.87,34,51
2023-03-15 06:40,86,57.38,28,44
2023-03-15 06:35,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-15 06:30,9,31.30,37,43
2023-03-15 06:25,18,21.64,30,51
2023-03-15 06:20,29,100.00,24,40
2023-03-15 06:15,23,57.23,42,58
2023-03-15 06:10,48,67.32,25,36
2023-03-15 06:05,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-15 06:00,11,17.24,36,41
2023-03-15 05:55,7,30.22,31,46
2023-03-15 05:50,21,100.00,32,52
2023-03-15 05:45,69,55.81,18,29
2023-03-15 05:40,106,29.20,31,41
2023-03-15 05:35,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-15 05:30,2,0.52,37,39
2023-03-15 05:25,3,20.79,0,0
2023-03-15 05:20,6,20.19,28,52
2023-03-15 05:15,13,8.93,18,27
2023-03-15 05:10,10,7.50,13,15
2023-03-15 05:05,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-15 05:00,3,0.40,34,34
2023-03-15 04:55,2,41.34,27,27
2023-03-15 04:50,2,1.21,0,0
2023-03-15 04:45,2,0.32,0,0
2023-03-15 04:40,7,0.90,26,32
2023-03-15 04:35,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-15 04:30,1,0.52,0,0
2023-03-15 04:25,0,1.62,0,0
2023-03-15 04:20,2,0.47,48,52
2023-03-15 04:15,1,9.91,6,6
2023-03-15 04:10,11,26.57,36,41
2023-03-15 04:05,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-15 04:00,0,0.36,0,0
2023-03-15 03:55,1,1.54,42,42
2023-03-15 03:50,4,0.74,40,41
2023-03-15 03:45,2,0.45,24,24
2023-03-15 03:40,7,0.95,23,28
2023-03-15 03:35,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-15 03:30,1,16.01,49,49
2023-03-15 03:25,2,21.81,13,13
2023-03-15 03:20,7,12.95,11,11
2023-03-15 03:15,8,20.88,37,37
2023-03-15 03:10,38,14.72,33,41
2023-03-15 03:05,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-15 03:00,2,0.30,37,37
2023-03-15 02:55,1,1.55,0,0
2023-03-15 02:50,5,10.50,25,38
2023-03-15 02:45,9,3.44,31,35
2023-03-15 02:40,4,0.43,41,41
2023-03-15 02:35,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-15 02:30,1,0.66,0,0
2023-03-15 02:25,2,27.54,19,19
2023-03-15 02:20,6,20.67,22,26
2023-03-15 02:15,6,6.46,8,8
2023-03-15 02:10,7,12.30,9,14
2023-03-15 02:05,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-15 02:00,2,9.50,16,35
2023-03-15 01:55,1,1.59,15,15
2023-03-15 01:50,5,1.54,25,34
2023-03-15 01:45,4,4.32,21,34
2023-03-15 01:40,6,7.51,16,16
2023-03-15 01:35,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-15 01:30,4,1.12,39,54
2023-03-15 01:25,2,1.94,37,63
2023-03-15 01:20,10,36.30,31,38
2023-03-15 01:15,7,1.70,42,42
2023-03-15 01:10,25,13.73,19,24
2023-03-15 01:05,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-15 01:00,6,1.69,37,44
2023-03-15 00:55,2,0.94,41,41
2023-03-15 00:50,4,1.22,23,23
2023-03-15 00:45,7,2.45,0,0
2023-03-15 00:40,13,15.55,23,29
2023-03-15 00:35,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-15 00:30,6,1.85,0,0
2023-03-15 00:25,7,17.47,48,48
2023-03-15 00:20,9,10.78,42,60
2023-03-15 00:15,13,7.60,8,8
2023-03-15 00:10,30,34.22,23,27
2023-03-15 00:05,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-15 00:00,21,100.00,37,44
2023-03-14 23:55,6,21.13,34,46
2023-03-14 23:50,9,12.33,12,32
2023-03-14 23:45,22,29.83,25,36
2023-03-14 23:40,31,39.60,28,40
2023-03-14 23:35,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-14 23:30,14,13.24,37,41
2023-03-14 23:25,5,13.74,30,38
2023-03-14 23:20,10,30.40,26,28
2023-03-14 23:15,46,32.97,38,51
2023-03-14 23:10,33,13.07,34,44
2023-03-14 23:05,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-14 23:00,7,2.43,37,45
2023-03-14 22:55,6,23.58,29,40
2023-03-14 22:50,23,56.08,25,37
2023-03-14 22:45,31,41.37,36,54
2023-03-14 22:40,66,25.39,38,50
2023-03-14 22:35,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-14 22:30,21,16.40,37,47
2023-03-14 22:25,14,26.81,14,18
2023-03-14 22:20,24,98.75,24,38
2023-03-14 22:15,47,73.07,28,42
2023-03-14 22:10,60,43.20,34,43
2023-03-14 22:05,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-14 22:00,38,28.28,39,48
2023-03-14 21:55,14,45.39,35,48
2023-03-14 21:50,67,98.85,25,35
2023-03-14 21:45,57,78.80,24,36
2023-03-14 21:40,74,31.88,34,46
2023-03-14 21:35,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-14 21:30,47,48.39,33,38
2023-03-14 21:25,27,47.73,17,29
2023-03-14 21:20,26,100.00,22,36
2023-03-14 21:15,34,75.08,31,48
2023-03-14 21:10,103,53.03,26,35
2023-03-14 21:05,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-14 21:00,35,45.89,36,42
2023-03-14 20:55,28,59.71,30,48
2023-03-14 20:50,43,44.08,21,39
2023-03-14 20:45,83,47.45,26,36
2023-03-14 20:40,121,46.90,29,42
2023-03-14 20:35,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-14 20:30,53,29.65,37,53
2023-03-14 20:25,26,54.29,40,52
2023-03-14 20:20,29,58.60,26,41
2023-03-14 20:15,71,69.53,29,49
2023-03-14 20:10,116,66.66,26,37
2023-03-14 20:05,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-14 20:00,46,31.92,31,35
2023-03-14 19:55,76,57.58,23,37
2023-03-14 19:50,19,71.39,17,23
2023-03-14 19:45,56,73.71,29,48
2023-03-14 19:40,167,73.07,26,34
2023-03-14 19:35,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-14 19:30,45,24.13,33,38
2023-03-14 19:25,79,71.92,24,38
2023-03-14 19:20,33,71.91,30,49
2023-03-14 19:15,225,80.03,27,34
2023-03-14 19:10,140,49.00,24,31
2023-03-14 19:05,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-14 19:00,50,52.81,35,38
2023-03-14 18:55,55,61.22,30,45
2023-03-14 18:50,36,87.07,20,29
2023-03-14 18:45,137,76.82,24,37
2023-03-14 18:40,144,66.83,28,36
2023-03-14 18:35,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-14 18:30,106,34.38,30,35
2023-03-14 18:25,131,73.90,23,37
2023-03-14 18:20,49,99.99,25,33
2023-03-14 18:15,187,89.11,20,30
2023-03-14 18:10,271,75.71,26,35
2023-03-14 18:05,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-14 18:00,105,45.10,30,34
2023-03-14 17:55,75,71.24,22,33
2023-03-14 17:50,41,99.78,26,40
2023-03-14 17:45,130,85.94,23,30
2023-03-14 17:40,235,75.09,26,34
2023-03-14 17:35,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-14 17:30,112,47.75,27,32
2023-03-14 17:25,62,69.61,28,40
2023-03-14 17:20,46,91.01,24,29
2023-03-14 17:15,188,83.93,24,36
2023-03-14 17:10,186,71.72,27,36
2023-03-14 17:05,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-14 17:00,100,29.40,29,34
2023-03-14 16:55,84,73.79,31,44
2023-03-14 16:50,42,100.00,25,34
2023-03-14 16:45,128,82.22,25,35
2023-03-14 16:40,129,62.06,28,41
2023-03-14 16:35,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-14 16:30,103,62.72,32,45
2023-03-14 16:25,64,70.72,20,28
2023-03-14 16:20,56,99.97,24,34
2023-03-14 16:15,76,73.69,26,37
2023-03-14 16:10,186,64.78,27,37
2023-03-14 16:05,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-14 16:00,61,48.32,31,36
2023-03-14 15:55,76,77.02,27,37
2023-03-14 15:50,27,99.96,35,60
2023-03-14 15:45,134,83.49,22,38
2023-03-14 15:40,197,66.55,23,30
2023-03-14 15:35,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-14 15:30,71,53.75,33,41
2023-03-14 15:25,92,65.80,29,43
2023-03-14 15:20,36,100.00,10,17
2023-03-14 15:15,135,87.98,23,41
2023-03-14 15:10,194,72.76,23,31
2023-03-14 15:05,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-14 15:00,102,75.72,36,53
2023-03-14 14:55,153,90.78,18,21
2023-03-14 14:50,16,100.00,4,4
2023-03-14 14:45,128,91.98,18,25
2023-03-14 14:40,257,82.55,29,42
2023-03-14 14:35,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-14 14:30,112,99.91,28,35
2023-03-14 14:25,43,56.83,26,42
2023-03-14 14:20,41,100.00,22,33
2023-03-14 14:15,111,88.64,22,33
2023-03-14 14:10,240,94.05,27,34
2023-03-14 14:05,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-14 14:00,104,99.91,32,41
2023-03-14 13:55,73,74.73,23,29
2023-03-14 13:50,90,99.96,27,37
2023-03-14 13:45,166,85.54,25,35
2023-03-14 13:40,232,88.73,25,35
2023-03-14 13:35,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-14 13:30,119,99.97,31,39
2023-03-14 13:25,77,69.73,27,34
2023-03-14 13:20,17,99.97,23,25
2023-03-14 13:15,124,77.83,24,38
2023-03-14 13:10,194,86.66,28,41
2023-03-14 13:05,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-14 13:00,84,100.00,30,35
2023-03-14 12:55,47,54.92,28,35
2023-03-14 12:50,55,99.91,28,48
2023-03-14 12:45,133,84.46,21,29
2023-03-14 12:40,187,87.52,27,37
2023-03-14 12:35,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-14 12:30,91,99.99,33,46
2023-03-14 12:25,83,70.95,25,39
2023-03-14 12:20,113,99.99,20,31
2023-03-14 12:15,236,84.96,21,30
2023-03-14 12:10,179,85.87,26,36
2023-03-14 12:05,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-14 12:00,103,99.82,27,37
2023-03-14 11:55,104,64.55,32,54
2023-03-14 11:50,72,100.00,20,33
2023-03-14 11:45,164,87.19,23,35
2023-03-14 11:40,220,86.45,25,39
2023-03-14 11:35,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-14 11:30,105,100.00,31,36
2023-03-14 11:25,127,75.68,30,40
2023-03-14 11:20,53,100.00,29,47
2023-03-14 11:15,128,90.96,21,31
2023-03-14 11:10,307,92.14,26,41
2023-03-14 11:05,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-14 11:00,107,100.00,31,38
2023-03-14 10:55,79,76.95,23,33
2023-03-14 10:50,44,98.99,19,24
2023-03-14 10:45,116,84.41,23,34
2023-03-14 10:40,182,89.15,27,40
2023-03-14 10:35,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-14 10:30,115,100.00,28,34
2023-03-14 10:25,80,75.80,25,35
2023-03-14 10:20,72,99.99,20,27
2023-03-14 10:15,126,87.85,25,31
2023-03-14 10:10,183,89.92,26,34
2023-03-14 10:05,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-14 10:00,88,100.00,30,36
2023-03-14 09:55,91,76.70,29,54
2023-03-14 09:50,71,99.90,27,41
2023-03-14 09:45,246,88.51,25,37
2023-03-14 09:40,188,89.92,27,37
2023-03-14 09:35,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-14 09:30,94,99.97,29,33
2023-03-14 09:25,71,66.61,28,38
2023-03-14 09:20,134,99.98,28,41
2023-03-14 09:15,96,89.53,23,37
2023-03-14 09:10,219,85.66,28,36
2023-03-14 09:05,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-14 09:00,89,100.00,28,32
2023-03-14 08:55,56,76.94,29,41
2023-03-14 08:50,42,67.90,33,55
2023-03-14 08:45,123,76.99,25,39
2023-03-14 08:40,353,84.35,29,38
2023-03-14 08:35,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-14 08:30,57,91.40,35,40
2023-03-14 08:25,64,64.01,26,36
2023-03-14 08:20,73,49.16,27,35
2023-03-14 08:15,98,77.04,24,33
2023-03-14 08:10,156,47.85,26,33
2023-03-14 08:05,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-14 08:00,44,49.46,34,41
2023-03-14 07:55,45,70.46,20,28
2023-03-14 07:50,77,55.40,25,45
2023-03-14 07:45,92,63.90,26,45
2023-03-14 07:40,127,64.09,31,42
